run,lumi,evt
317626,2035,3050986524
317626,1341,2032364425
317626,1632,2438984317
317626,1590,2381367369
317626,1600,2394356959
317626,1992,2998543401
317626,1938,2920906531
317640,45,42542816
317640,177,227735597
317640,726,1065252057
317527,88,86504279
317527,105,109199288
317641,324,473913883
317641,334,490788728
317641,402,594976539
317641,618,907772566
317641,625,919653062
317641,640,946172620
317641,705,1051827620
317641,1317,1965980075
317641,1303,1947835451
317648,48,33258902
317648,53,40742255
317648,56,44954243
317648,56,44904780
317648,57,45857162
317649,574,877461374
317649,574,878076813
317649,578,884574340
317649,601,919323601
317650,492,736520357
317650,894,1330782305
317650,280,414462743
317650,283,417265801
317650,364,545931484
317650,375,563146762
317650,383,574756229
317650,487,729201188
317650,451,677090136
317650,538,802150984
317650,577,855595400
317087,272,334241801
317291,363,492392286
317291,340,461296638
317291,385,521878284
317291,452,608105360
317291,484,647631082
317291,386,523888946
317291,509,678843688
317291,511,680362628
317392,14,13205227
317392,18,19109232
317392,45,59537340
317392,72,100312939
317392,54,73901141
317392,56,77874004
317392,64,88870169
317392,370,508141562
317392,379,518766257
317392,391,533167267
317527,69,58789200
317527,74,66660618
317650,899,1337690272
317650,1062,1592100888
317650,864,1282896697
317527,127,140644813
317527,127,140436884
318872,16,13308429
318872,17,14720515
318872,23,23076744
318872,124,171865378
318872,124,172727972
318872,160,228290815
317626,1197,1808951439
317626,1294,1960954695
317626,1294,1962263766
317626,1479,2232152854
317626,1479,2231277015
317640,245,321538412
317640,413,574235079
317640,477,679835434
317640,508,731006381
317640,526,760840707
317640,674,986997564
317640,681,998436264
317640,713,1044634606
317641,4,3462419
317641,9,10787389
317641,11,14250743
317641,12,15145564
317641,30,42932383
317641,33,47986695
317641,442,655117576
317641,148,212064078
317641,223,316683296
317641,476,704967758
317649,90,125724780
317649,130,188777025
317649,226,334934703
317649,389,597873013
317649,522,799515854
317649,532,812789994
317649,545,832352204
317650,111,159833850
317650,127,183361449
317650,134,192822258
317650,142,203903436
317650,142,203927438
317650,153,219522556
317650,210,300361632
317650,170,242365448
317650,238,345410763
317650,246,359098272
317279,377,568999132
317650,649,955166907
317650,761,1113525887
317650,776,1138749798
317650,792,1165637762
317661,143,186577594
317661,144,187664028
317661,155,204405031
317661,351,493741234
317661,417,597218982
317661,422,604034682
317661,432,619593470
317661,453,650879293
317661,461,662169356
317661,550,803950494
317087,281,346725493
317087,282,348063178
317087,310,376236731
317087,320,389941941
317087,322,391702847
317087,337,412130487
317087,337,411942736
317087,338,413468689
317089,8,504737
317089,25,25826614
317089,103,137876373
317089,116,155366322
317089,122,164294209
317089,124,166531034
317089,133,179375200
317089,149,202391839
317089,164,223085820
317089,179,243742255
317182,314,404810316
317182,365,471073055
317182,392,507301332
317182,1387,1982750737
317279,51,29955214
317279,241,351951116
317279,266,392783250
317279,270,398684097
317279,294,437902660
317488,342,491466811
317488,342,491763515
317488,343,493563555
317527,56,40402968
317527,42,18828185
317291,62,44892930
317291,78,72056628
317291,79,73686686
317291,80,74828722
317291,95,99924516
317291,128,154058179
317291,159,203300320
317291,291,393382782
317291,240,322037464
317291,194,254739945
317291,210,278806546
317291,211,280366040
317291,212,280998939
317291,217,288716225
317291,218,290553569
317291,229,306021954
317291,254,341176199
317291,255,342429941
317291,293,396024615
317291,293,395433511
317291,404,546576758
317291,409,553789468
317291,424,571668429
317291,474,635720817
317291,527,700203338
317291,642,888623959
317291,656,911644754
317291,745,1053185115
317291,745,1053243892
317291,774,1097493348
317392,749,1035580996
317392,802,1116874867
317392,817,1140279410
317392,1053,1468737233
317435,792,1127939608
317435,1017,1469437478
317435,1110,1604502482
317435,896,1284370619
317435,1394,2003877139
317484,3,2414819
317484,15,16452863
317484,23,26911928
317484,29,34254023
317484,31,36853625
317484,46,55581958
317484,52,62343648
317484,81,98447651
317488,6,7725603
317488,91,129309900
317488,19,26659881
317488,94,132942924
317488,75,107318221
317488,138,192885380
317488,150,210056342
317320,1509,2257938817
317527,755,1049091891
317527,786,1097330190
317527,808,1132477823
317527,814,1141401702
317527,814,1141022027
317527,815,1142434133
317527,816,1144558731
317527,827,1161755321
317527,827,1160380218
317527,839,1180197466
317527,839,1179230222
317527,878,1239615946
317527,872,1230421817
317527,873,1232257122
317527,883,1247552805
317527,899,1272055286
317527,902,1276080114
317527,956,1357726335
317527,960,1364238524
317527,1014,1443771938
317527,1148,1645013875
317527,1164,1668888492
317527,1166,1671898833
317527,1171,1678841638
317527,1213,1740998679
317527,1215,1743788887
317527,1216,1745269120
317527,1220,1750758526
317527,1265,1816363945
317080,52,34134581
317087,80,62833844
317087,84,68824071
317087,95,85413264
317182,147,168667004
317182,264,338192074
317182,412,532509528
317182,1153,1625768717
317213,210,264278322
317213,347,460413092
317291,299,403468024
317292,234,347137021
317297,641,1003742933
317297,238,330157738
317297,80,111300721
317297,102,141925150
317320,225,305012327
317320,438,600997097
317320,390,525788557
317320,396,536111916
317320,998,1468139252
317320,1015,1496764587
317320,1337,1977561037
317640,261,343769733
317640,270,355940958
317640,276,364318995
317649,345,529435872
317649,349,535098554
317649,369,565735800
317649,381,584184673
317649,426,655771405
317649,427,657164070
317649,434,667419876
317488,8,10437427
317488,15,20774951
317488,179,248922276
317488,219,300339789
317488,234,322227279
317527,251,305358452
317527,265,323731351
317527,318,395237437
317527,332,411761793
317527,341,423390425
317527,349,434018721
317527,337,418832555
317527,385,480310933
317527,386,481629548
317527,392,488829836
317527,369,458989126
317527,408,513702119
317527,410,516577392
317527,419,530296630
317591,172,212083991
317591,193,244340760
317626,1092,1650097265
317626,1099,1659632493
317626,1099,1659548166
317626,1115,1681341319
317626,1169,1764160825
317626,1145,1724494860
317626,1183,1787206933
317626,1247,1888706075
317640,152,195336555
317640,294,392442166
317640,142,187091252
317640,169,216585649
317640,201,260825477
317640,223,291703276
317640,210,273001603
317640,217,283796354
317340,304,393383559
317340,309,401381450
317340,325,428046420
317340,331,437861004
317340,341,453398217
317640,30,19471590
317640,92,114239524
317640,66,75307842
317640,66,75453256
317640,41,37400105
317640,43,40056357
317640,79,95295352
317640,79,94444475
317640,111,141799196
317640,206,267664644
317640,72,85080977
317650,654,961378133
317650,542,807426371
317650,545,810882175
317650,1012,1516946925
317650,1024,1534402562
317661,393,560312219
317661,483,694856342
