run,lumi,evt
315506,98,119477858
315506,98,119607159
315506,100,121638203
315764,139,169794435
315764,141,172234630
315322,35,17395724
315361,198,166598530
315361,198,166994234
315363,26,17479459
315363,30,19893793
315790,214,155501976
316114,686,658095427
316505,1346,1777454470
316666,349,483368594
316666,407,568929136
316666,435,609753350
316666,500,705379240
316879,73,93081656
315270,527,424200636
315322,31,15186618
315702,58,32410945
315702,83,61016289
315702,70,45243538
315702,108,90319722
315741,80,84692287
316361,72,35626261
316361,75,37466842
316361,75,37761855
316569,1272,1741964357
316569,1365,1873655913
316569,1476,2026165916
316716,123,154966079
316716,165,209133960
316716,170,215711904
316716,170,215043199
316719,41,57669095
316719,42,59700142
316720,21,27506524
316720,25,32660382
316720,35,45591195
316720,51,66141436
316720,53,69275144
316758,1358,1965542823
316758,1358,1965442600
316758,1483,2142001544
316766,123,127440368
316876,369,521470288
316876,486,679325457
316877,333,504263343
316877,360,541977706
316877,378,567810989
316879,103,132579766
316879,129,167595733
316993,192,219059911
316993,212,245213111
316995,227,337935267
316995,239,357429165
316995,428,646038443
316995,434,655592710
316110,144,200597051
316110,191,261722230
316187,2,1746306
316187,19,23471616
316187,28,37256375
315420,72,48339584
315488,42,11380973
315488,171,157066357
315488,373,362708468
315644,124,152130075
315646,299,212221574
315646,307,217253032
315689,671,735852223
315703,8,8936016
315703,13,14187327
315721,573,711839541
315800,61,41644886
315840,995,1090859476
316114,1130,1151899936
316114,1134,1156012148
316186,61,40188814
316199,274,387060791
315721,41,27615802
315721,530,667045931
316271,109,122522304
316363,1,29690
316569,1379,1892815780
316569,1899,2649891931
316666,18,20950362
316666,303,413920239
316666,601,854267988
316667,40,58748824
316700,72,58373962
316700,216,269115121
316722,537,761689521
316766,198,235320767
315322,84,59669851
315322,171,128603690
315322,319,237327686
315646,400,276248401
315770,278,387192517
315770,332,464369906
315790,558,369600367
315790,735,467347577
315790,817,512745584
315790,827,518219627
315790,886,547830100
315790,898,553776593
315973,419,510033840
315973,450,544589925
315973,634,742864577
315973,647,755673398
316110,59,83528221
316505,364,435505631
316505,323,385594404
316505,360,430900272
316187,822,1123174012
316187,66,92310330
316202,40,54068280
316202,47,63672894
316202,48,64535458
316240,137,197618334
