run,lumi,evt
316569,933,1274768339
316569,1919,2672390086
316615,222,134892244
316993,232,271211581
315357,752,595142143
315690,331,208222907
315973,913,1009768862
316058,145,157006014
316060,843,873952120
316060,844,875657066
316061,206,151463480
316062,4,1994529
315840,224,269181610
316153,235,323924477
316153,235,323742906
316153,247,339104236
316153,280,378358747
316187,120,164949926
316187,1516,2072916765
316187,1512,2067398843
316187,1580,2169465741
316216,37,25693509
316216,38,26654650
316216,78,83660983
316216,99,117459712
316216,273,357808413
316218,2,2774371
316218,37,56299589
316218,52,77679727
316271,53,35018130
316271,66,55722578
316361,194,97746070
316457,587,683528634
316569,53,50320625
316569,111,130660688
316569,1601,2193521011
316569,1601,2193450629
316569,1605,2198992258
316569,1616,2213891591
316569,1653,2260978556
316876,97,112065270
315644,134,164520173
316114,648,627353012
316187,1659,2295112835
316187,1756,2442177755
316219,163,246653617
316240,873,1234195508
316569,29,19894294
316590,522,717121636
316613,97,43181987
315357,604,491058201
315363,39,26179297
315557,91,103972312
315689,169,190014983
316766,105,99035091
316993,239,281539692
316993,239,281472942
315322,1059,655301622
315361,64,32500735
315361,328,282174062
315361,331,284747147
315361,557,462419748
315361,557,462151664
315361,228,194151359
315840,827,943789694
315840,876,988407448
315840,878,990505364
315840,887,998509183
316114,514,515411339
316114,865,859033660
316114,1125,1147007261
316114,1161,1183210109
316199,124,158938705
316199,257,362758956
316199,304,431892396
316505,1007,1318576427
316505,1024,1341441261
316505,1026,1344504701
316505,1061,1393268350
316505,1072,1408159516
316700,128,140429722
316700,149,170576500
316758,780,1099700290
316877,227,343117235
316877,240,364212109
316877,371,558484873
316985,212,290583856
316985,243,333327658
315512,923,689244753
315689,479,548034470
315689,498,567914065
315689,499,568982598
315689,499,568901650
315705,431,294337572
315705,467,314705503
315764,258,353877819
315973,903,1001311505
316060,668,700333612
316060,541,565153865
316060,453,465151549
315973,910,1007528777
316082,255,325595139
316201,188,244237552
316271,36,16295552
316470,26,35278001
316470,267,350798066
316666,914,1294694894
316716,49,58746213
316766,1393,1933732209
316766,1709,2380275028
316766,1717,2390451889
316766,2064,2869415069
316766,1925,2653758872
316876,375,529586259
316877,102,158679901
315420,84,58859082
315420,178,137509287
315642,48,57717948
315784,147,188925432
315840,883,994474198
316058,164,186520513
316058,268,331486538
316058,277,343156771
316058,305,380466988
316058,306,381765227
316058,313,390350602
316058,320,399649510
316060,357,353292873
316187,3,3714387
316187,13,17238742
316187,33,44901073
316187,33,44725704
316187,919,1255229597
316569,195,241623898
316569,376,455183170
316569,1877,2617559750
316720,2,2592853
316720,123,163563684
316758,163,227439059
316766,1801,2497139571
316879,13,11694639
316995,202,297999174
315339,57,20380000
315357,174,141710640
315512,974,718970917
315512,1118,798191260
315543,81,45732975
315703,138,154791083
315703,529,528129657
316113,54,59843375
316187,1624,2240560817
316219,79,124145962
316239,184,229885220
316239,479,597570499
316239,218,273497679
316240,618,861923215
316240,1064,1498201591
316380,594,449214076
316380,1114,943099184
316613,234,136215084
316666,874,1238779510
315420,303,232595918
315420,561,410733315
315721,65,64812531
315721,132,173475233
315770,180,234679659
315770,153,192456929
315770,227,308027212
315770,251,345636391
316505,1353,1783266118
316569,1195,1627012464
316569,1248,1705632304
316569,1666,2283067205
316110,139,192680178
316110,169,232746206
316110,170,234406692
316766,783,1054781664
316766,752,1006346703
316766,753,1008839132
316766,754,1009537324
316766,778,1045924045
316766,867,1177434580
316766,791,1066809621
316766,901,1229072458
316766,926,1268344551
316766,863,1171873408
316766,909,1242273798
316766,919,1256998230
316766,934,1279307648
316876,65,71803555
316876,50,47764954
316876,194,268436112
316876,115,141981699
316876,116,143588070
316876,119,147561352
316876,125,158339912
316876,248,349370041
316993,74,55457381
316993,90,78428004
316993,158,171672080
315488,466,447758604
315488,441,425305022
315488,442,426721902
316058,102,97738447
316058,91,81088908
316058,204,244076887
316058,228,277460030
316059,244,270978091
316059,282,310908738
316059,309,338709007
316110,153,211784259
315488,395,382832638
315488,396,383536790
315488,396,382997908
315488,401,388172657
315488,759,688893616
316110,201,274702866
316199,730,983112454
316199,924,1282925519
316199,961,1335032326
316199,946,1313156234
316199,954,1325407487
316239,373,472912067
316239,456,570165686
316457,381,435220111
316457,558,647741070
316718,205,309172267
316985,341,465507417
316985,418,562848557
316985,464,618000306
315703,1,362018
315703,92,104146498
315764,283,392571197
315764,290,402963348
315764,291,404107281
316569,965,1319162978
316569,1157,1567620750
316569,1214,1655378428
316569,1562,2142555264
316569,1563,2144552384
316569,1613,2209156890
316569,1644,2248654460
316569,1801,2500145774
